NAME,CITY,STATE,ZIP,ZIP_PLUS4,COUNTY_CODE,COUNTY_NAME,MSA,MARKET_SEGMENT,SIMPLIFIED_MENU,MENU_TYPE,UNITS,EMPLOYEES,ANNUAL_SALES,AVERAGE_CHECK,FOOD_BEVERAGE_PURCHASE,FOOD_PURCHASE,BEVERAGE_PURCHASE,TOTAL_CATEGORY_DRY,TOTAL_CATEGORY_FRESH,TOTAL_CATEGORY_FROZEN,TOTAL_CATEGORY_PROTEIN,"% Share of F&B Purchases from Company",Percentage_Range
"THE CLADDAGH BAR & GRILL",MAHOPAC,NY,10541,1772,36079,PUTNAM,5602,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","AMERICAN AND AMERICAN TRADITIONAL","AMERICAN TRADITIONAL","INDEPENDENT (1-9 UNITS)","5 TO 9","<=$500,000","$15 TO $20",92442.3636384054,83864.9178832117,8577.44575519371,13067.4444357103,13996.4096799551,17381.971903425,30903.5771252106,0.6398501275700772,">50% & <70%"
"LIN'S WOK","WEST LAFAYETTE",IN,47906,0,18157,TIPPECANOE,3920,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",CHINESE,CHINESE,"INDEPENDENT (1-9 UNITS)","1 TO 4","<=$500,000","$15 TO $20",28909.1922817949,27144.8910915469,1764.30119024798,4335.71180968313,5599.73856035229,4025.54165714426,10729.2191475005,0.01767630163935019,<50%
"BOJANGLES' FAMOUS CHICKEN 'N BISCUITS",ROME,GA,30161,8059,13115,FLOYD,NULL,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",CHICKEN,"FRIED CHICKEN","501+ UNITS","20 TO 49","$1,000,001 - $2,500,000","$5 TO $7",499778.2863,413743.440120684,86034.8461793162,83010.7742573719,45361.078829165,98786.3494501815,114662.727040389,0.9262860963786084,>90%
"LAS MARGARITAS MEXICAN RESTAURANT",MONROE,NC,28110,3004,37179,UNION,1520,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",MEXICAN,MEXICAN,"INDEPENDENT (1-9 UNITS)","10 TO 19","$500,001 - $1,000,000","$10 TO $15",187301.289284708,175870.465330899,11430.8239538083,28090.8717201338,36280.4412446959,26081.2939740012,69514.1033259004,0.6402525194487959,">50% & <70%"
"SPEEDY TACO","NORTH CHICAGO",IL,60064,2334,17097,LAKE,1602,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",MEXICAN,MEXICAN,"INDEPENDENT (1-9 UNITS)","10 TO 19","<=$500,000","$10 TO $15",186745.4757,152862.128865402,33883.3468345982,32692.3680354911,17864.6819866071,38905.3074375,35074.3256337054,0.37916470424209714,<50%
TANI,PASADENA,CA,91105,1902,6037,"LOS ANGELES",4472,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","OTHER ASIAN",JAPANESE,"INDEPENDENT (1-9 UNITS)","10 TO 19","$500,001 - $1,000,000","$15 TO $20",189801.617472072,178218.200808168,11583.4166639047,28465.8632572328,36764.7572376107,26429.4591934462,70442.0631527062,0.26320597833909787,<50%
"PAPA JOHN'S",FLUSHING,NY,11354,0,36081,QUEENS,5602,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS","PIZZA, PASTA & ITALIAN",PIZZERIA,"501+ UNITS","5 TO 9","$500,001 - $1,000,000","$7 TO $10",201696.9498,165100.78767111,36596.1621288903,35309.8295408801,19294.9888201531,42020.197875,37882.4947169005,0.738924073743947,">70% & <90%"
KFC,AKRON,OH,44312,4077,39153,SUMMIT,1692,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",CHICKEN,"FRIED CHICKEN","501+ UNITS","20 TO 49","$1,000,001 - $2,500,000","$5 TO $7",340042.1715,281505.262791801,58536.9087081989,56479.3723739915,30863.0450131101,67212.8535841065,78014.919338695,0.967673410034831,>90%
"TROPICAL SMOOTHIE CAFE",ORLANDO,FL,32803,4376,12095,ORANGE,5960,"LSR - SMOOTHIE, JUICE",BEVERAGES,"SMOOTHIE / JUICE","251-500 UNITS","10 TO 19","<=$500,000","$5 TO $7",109341.0066,76429.3636134,32911.6429866,29522.071782,14104.9898514,13120.920792,0,0.37736554532989697,<50%
"DUTCH CAFE",PERU,IN,46970,3635,18103,MIAMI,NULL,"FSR - CAF╔-RESTAURANTS, FAMILY-STYLE, DINER","CLASSIC & VARIED MENU","VARIED MENU","INDEPENDENT (1-9 UNITS)","10 TO 19","$500,001 - $1,000,000","$15 TO $20",181950.371452096,164927.114546781,17023.2569053146,22462.301992775,29428.0965784699,41756.5987767134,56527.9001721322,0.13027442990955007,<50%
"PANDA EXPRESS",MESA,AZ,85209,2726,4013,MARICOPA,NULL,"LSR - QUICK CASUAL","OTHER ASIAN","ASIAN UNCLASSIFIED","501+ UNITS","10 TO 19","$1,000,001 - $2,500,000","$5 TO $7",380259.2106,341896.345860275,38362.8647397246,61461.7748316857,58295.3161547561,64750.020380805,125643.456475606,0.12379866211640078,<50%
"PANDA KING BUFFET","COAL TOWNSHIP",PA,17866,4170,42097,NORTHUMBERLAND,NULL,"LSR - BUFFET RESTAURANTS",CHINESE,CHINESE,"INDEPENDENT (1-9 UNITS)","5 TO 9","<=$500,000","$10 TO $15",58142.3537064043,51971.5712266389,6170.78247976539,9221.04592564563,8477.50761926024,10801.7966557563,17915.1749412544,0.7583371785040731,">70% & <90%"
"EPIRO'S PIZZA",SICKLERVILLE,NJ,8081,1239,34007,CAMDEN,6162,"LSR - QUICK CASUAL","PIZZA, PASTA & ITALIAN",PIZZERIA,"INDEPENDENT (1-9 UNITS)","5 TO 9","<=$500,000","$7 TO $10",109453.600318146,100703.145928953,8750.45438919219,17709.252930508,14584.0906486537,19032.238296493,32293.3435791617,0.4216977675186806,<50%
STARBUCKS,KALISPELL,MT,59901,7340,30029,FLATHEAD,NULL,"LSR - COFFEE SHOPS, TEA HOUSES",BEVERAGES,"COFFEE / TEA","501+ UNITS","20 TO 49","$500,001 - $1,000,000","UNDER $5",210494.4534,147135.6229266,63358.8304734,56833.502418,27153.7844886,25259.334408,0,0.16008006961414145,<50%
"LITTLE CAESARS",WATERFORD,CA,95386,9210,6099,STANISLAUS,5170,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS","PIZZA, PASTA & ITALIAN",PIZZERIA,"501+ UNITS","10 TO 19","<=$500,000","$5 TO $7",156587.8068,128176.307415689,28411.4993843112,27412.8526572704,14979.7009056122,32622.45975,29410.146111352,0.4344267363167409,<50%
"JOHNNY'S TAVERN",OLATHE,KS,66061,0,20091,JOHNSON,3760,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS","CLASSIC & VARIED MENU","VARIED MENU","INDEPENDENT (1-9 UNITS)","5 TO 9","<=$500,000","$5 TO $7",108301.131,88650.8301265944,19650.3008734056,18959.6048848852,10360.4398278061,22562.735625,20340.996861926,0.493632695290406,<50%
"LOIS LUNCHEONETTE",VINELAND,NJ,8360,6539,34011,CUMBERLAND,6162,"LSR - SELF SERVICE RESTAURANTS","CLASSIC & VARIED MENU","VARIED MENU","INDEPENDENT (1-9 UNITS)","1 TO 4","<=$500,000","$7 TO $10",23844.443922732,21313.7779379813,2530.66598475073,3781.59290890171,3476.66446481884,4429.86597899915,7347.09479443761,0.8671300162430247,">70% & <90%"
"MORNING GLORYCOFFEE SHOP",GLOUCESTER,MA,1930,3622,25009,ESSEX,1122,"LSR - COFFEE SHOPS, TEA HOUSES",BEVERAGES,"COFFEE / TEA","INDEPENDENT (1-9 UNITS)","5 TO 9","<=$500,000","$5 TO $7",68033.7378,47555.5827222,20478.1550778,18369.109206,8776.3521762,8164.048536,0,0.5453314731377908,">50% & <70%"
"MOUSIES DELI",WARWICK,RI,2889,1525,44003,KENT,6480,"LSR - DELIVERY AND TAKE AWAY ONLY","SANDWICHES, SOUPS AND SALADS, DELI, SUBS & HOT DOG",DELI,"INDEPENDENT (1-9 UNITS)","1 TO 4","<=$500,000","$7 TO $10",32169.8628,28278.8928567943,3890.96994320572,4422.17192675642,4527.05894261674,5907.50740942364,10292.4613628103,0.39860149364439845,<50%
"SEOUL GARDEN KOREAN BBQ RESTAURANTS",VICTORVILLE,CA,92392,2462,6071,"SAN BERNARDINO",4472,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",BBQ,BARBECUE,"INDEPENDENT (1-9 UNITS)","10 TO 19","$500,001 - $1,000,000","$15 TO $20",158481.597386892,148809.612497914,9671.98488897855,23768.5829029719,30698.0389954537,22068.2150491439,58818.1009222004,0.8702933969126592,">70% & <90%"
"POPEYES LOUISIANA KITCHEN",NATCHITOCHES,LA,71457,7169,22069,NATCHITOCHES,NULL,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",CHICKEN,"FRIED CHICKEN","501+ UNITS","10 TO 19","$1,000,001 - $2,500,000","$5 TO $7",335073.9555,277392.305435609,57681.6500643909,55654.1755454316,30412.1177843889,66230.8342860024,76875.0755105385,0.8969159074213676,">70% & <90%"
"BOB EVANS",WARREN,PA,16365,4704,42123,WARREN,NULL,"FSR - CAF╔-RESTAURANTS, FAMILY-STYLE, DINER","AMERICAN AND AMERICAN TRADITIONAL","AMERICAN TRADITIONAL","501+ UNITS","OVER 50","$1,000,001 - $2,500,000","$7 TO $10",505299.751693714,468467.784797143,36831.9668965714,68233.9080754286,73510.25382,110905.713951429,185747.860872,0.045551128261895,<50%
"PAZZO VITA DELI & MARKET","SALT LAKE CITY",UT,84123,6967,49035,"SALT LAKE",7160,"LSR - DELIVERY AND TAKE AWAY ONLY","SANDWICHES, SOUPS AND SALADS, DELI, SUBS & HOT DOG",DELI,"INDEPENDENT (1-9 UNITS)","5 TO 9","<=$500,000","$7 TO $10",55844.6076,49090.1588473706,6754.44875262937,7676.57784320572,7858.65428784182,10255.0152366008,17866.9853091292,0.9624670044134993,>90%
"HALFWAY CAFE",HOLBROOK,MA,2343,1437,25021,NORFOLK,1122,"FSR - CAF╔-RESTAURANTS, FAMILY-STYLE, DINER","AMERICAN AND AMERICAN TRADITIONAL","AMERICAN TRADITIONAL","INDEPENDENT (1-9 UNITS)","5 TO 9","<=$500,000","$15 TO $20",106943.459354585,99148.2092252308,7795.25012935385,14441.2700588308,15557.9748756923,23472.4847427692,39312.3462712615,0.2594017765269171,<50%
"HOUSE OF PIZZA",ORLANDO,FL,32837,6954,12095,ORANGE,5960,"LSR - QUICK CASUAL","PIZZA, PASTA & ITALIAN",PIZZERIA,"INDEPENDENT (1-9 UNITS)","5 TO 9","<=$500,000","$7 TO $10",74065.7369239382,68144.4255109651,5921.31141297307,11983.6064310169,9868.85235495512,12878.8523232164,21852.4587859721,0.050656116839588816,<50%
"AACHIS CHETTINAD SOUTH INDIAN RESTAURANT",EDISON,NJ,8817,2812,34023,MIDDLESEX,5602,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","OTHER ASIAN","INDIAN / PAKISTANI / BANGLADESHI / SRI LANKAN","INDEPENDENT (1-9 UNITS)","5 TO 9","<=$500,000","$15 TO $20",101262.439203661,95082.486464997,6179.95273866365,15187.0294144853,19614.6326053238,14100.5726948337,37582.0566356918,0.6622712754318999,">50% & <70%"
"BOSSA NOVA COFFEEHOUSE & BAKERY",AUSTIN,TX,78702,3491,48453,TRAVIS,640,"LSR - COFFEE SHOPS, TEA HOUSES",BEVERAGES,"COFFEE / TEA","INDEPENDENT (1-9 UNITS)","1 TO 4","<=$500,000","$7 TO $10",29076.1086,20324.1999114,8751.9086886,7850.549322,3750.8180094,3489.133032,0,0.9860893602626167,>90%
"COLD STONE CREAMERY",BURKE,VA,22015,2204,51059,FAIRFAX,8872,"LSR - ICE CREAM PARLORS, FROZEN DESSERTS","FROZEN DESSERT","ICE CREAM / DAIRY","501+ UNITS","10 TO 19","<=$500,000","$5 TO $7",83450.1192,68345.6476248,15104.4715752,11683.016688,10765.0653768,30876.544104,0,0.27120963300256307,<50%
"DOMINO'S PIZZA",ARLINGTON,TN,38002,5982,47157,SHELBY,4920,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS","PIZZA, PASTA & ITALIAN",PIZZERIA,"501+ UNITS","5 TO 9","$500,001 - $1,000,000","$7 TO $10",189602.1999,155200.525237022,34401.6746629783,33192.4769595344,18137.9655516582,39500.4583125,35610.8723664222,0.5721918993083617,">50% & <70%"
"DOMINO'S PIZZA",SYRACUSE,NY,13219,2011,36067,ONONDAGA,8160,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS","PIZZA, PASTA & ITALIAN",PIZZERIA,"501+ UNITS","10 TO 19","$500,001 - $1,000,000","$7 TO $10",216455.1417,177181.23365558,39273.9080444196,37893.4543345982,20706.8056473214,45094.8211875,40654.3617542411,0.5266381770975312,">50% & <70%"
"TEXAS ROADHOUSE",CHANDLER,AZ,85225,0,4013,MARICOPA,6200,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","STEAK, SEAFOOD & FISH","FAMILY STEAK / CHOPHOUSE","251-500 UNITS","10 TO 19","$2,500,001 - $5,000,000","$15 TO $20",923992.822648523,865413.943174134,58578.8794743898,120070.520911594,161388.588754488,153836.983665709,370999.570004468,0.3892387782970086,<50%
"HALSTEAD STREET DELI","DOWNERS GROVE",IL,60515,5596,17043,"DU PAGE",1602,"LSR - DELIVERY AND TAKE AWAY ONLY","SANDWICHES, SOUPS AND SALADS, DELI, SUBS & HOT DOG",DELI,"INDEPENDENT (1-9 UNITS)","1 TO 4","<=$500,000","$7 TO $10",47866.9014,42077.3624212453,5789.53897875473,6579.93690889777,6736.00274223812,8790.03048426588,15314.5891942364,0.6029956718918708,">50% & <70%"
"JAX 5TH AVE DELI & ALE HOUSE","LAKE MARY",FL,32746,3302,12117,SEMINOLE,5960,"LSR - DELIVERY AND TAKE AWAY ONLY","SANDWICHES, SOUPS AND SALADS, DELI, SUBS & HOT DOG",DELI,"INDEPENDENT (1-9 UNITS)","20 TO 49","$1,000,001 - $2,500,000","$7 TO $10",351085.8249,308621.721131069,42464.1037689314,48261.3770660812,49406.0616024611,64471.5871135254,112326.78579573,0.2532096999481759,<50%
"SUSHI PLACE",BIDDEFORD,ME,4005,2573,23031,YORK,1122,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","OTHER ASIAN",SUSHI,"INDEPENDENT (1-9 UNITS)","1 TO 4","<=$500,000","$15 TO $20",36772.7244310569,34528.5191675556,2244.20526350128,5515.06019385948,7122.91235806928,5120.52127229876,13647.6528028046,0.687224434039823,">50% & <70%"
SUSHIYA,KENNEWICK,WA,99336,7761,53005,BENTON,6740,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","OTHER ASIAN",SUSHI,"INDEPENDENT (1-9 UNITS)","5 TO 9","<=$500,000","$20 TO $30",99692.9150096831,93608.7488767664,6084.16613291675,14951.6369996064,19310.6142479532,13882.019891173,36999.5509444105,0.961064601640578,>90%
SUBWAY,PITTSBURGH,PA,15221,2162,42003,ALLEGHENY,6280,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS","SANDWICHES, SOUPS AND SALADS, DELI, SUBS & HOT DOG",SANDWICHES,"501+ UNITS","1 TO 4","<=$500,000","$5 TO $7",126446.4108,108225.336692115,18221.074107885,20302.6206533222,19035.592321317,27723.7865979244,26652.8459839676,0.6163462349278732,">50% & <70%"
SUBWAY,CARROLLTON,TX,75010,6337,48121,DENTON,1922,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS","SANDWICHES, SOUPS AND SALADS, DELI, SUBS & HOT DOG",SANDWICHES,"501+ UNITS","1 TO 4","<=$500,000","$5 TO $7",126446.4108,108225.336692115,18221.074107885,20302.6206533222,19035.592321317,27723.7865979244,26652.8459839676,0.9876245345367524,>90%
"RED LOBSTER",INGLEWOOD,CA,90303,1264,6037,"LOS ANGELES",4472,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","STEAK, SEAFOOD & FISH","SEAFOOD & FISH","501+ UNITS","OVER 50","$2,500,001 - $5,000,000","$10 TO $15",1096237.60115935,1026738.82504382,69498.7761155315,142453.292479902,191473.607861575,182514.281290512,440158.915398366,0.5998900343756747,">50% & <70%"
"REYNOLDS CAFE",NAUGATUCK,CT,6770,3216,9009,"NEW HAVEN",5602,"FSR - CAF╔-RESTAURANTS, FAMILY-STYLE, DINER","CLASSIC & VARIED MENU","VARIED MENU","INDEPENDENT (1-9 UNITS)","1 TO 4","<=$500,000","$15 TO $20",42407.0773152739,38439.47578756,3967.6015277139,5235.27690372114,6858.7909817655,9732.18850071525,13174.9279429244,0.30279325146444336,<50%
"PUEBLO VIEJO","PORT SAINT LUCIE",FL,34952,5469,12111,"SAINT LUCIE",2710,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","CLASSIC & VARIED MENU","VARIED MENU","INDEPENDENT (1-9 UNITS)","5 TO 9","<=$500,000","$15 TO $20",89487.2811904074,81654.0682172782,7833.21297312915,10980.8522175672,14425.8254622941,18639.7659491476,31855.7496171627,0.4972170791680738,<50%
"BUFFALO WILD WINGS",DEARBORN,MI,48124,2225,26163,WAYNE,2162,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","BAR & GRILL, BREW PUB, & EATERTAINMENT","BAR & GRILL","501+ UNITS","10 TO 19","$1,000,001 - $2,500,000","$10 TO $15",565386.131138381,525716.048678851,39670.08245953,73253.2210496084,91863.8770182768,114742.390182768,199189.990762402,0.6666718406138384,">50% & <70%"
APPLEBEE'S,POTTSTOWN,PA,19464,0,42091,MONTGOMERY,6162,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","CLASSIC & VARIED MENU","VARIED MENU","501+ UNITS","OVER 50","$1,000,001 - $2,500,000","$10 TO $15",597290.100988154,545006.687015314,52283.4139728402,73292.5868650679,96286.33960705,124412.626443224,212623.779075412,0.5786810296385185,">50% & <70%"
"STANS RESTAURANT","SAN LEANDRO",CA,94577,3236,6001,ALAMEDA,7362,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","CLASSIC & VARIED MENU","VARIED MENU","INDEPENDENT (1-9 UNITS)","1 TO 4","<=$500,000","$15 TO $20",39742.9391736492,36264.0659462583,3478.87322739093,4876.79741693152,6406.77307714533,8278.26116151401,14147.721357989,0.33934770171142514,<50%
"THANH THANH",OAKLAND,CA,94606,2978,6001,ALAMEDA,7362,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","CLASSIC & VARIED MENU","VARIED MENU","INDEPENDENT (1-9 UNITS)","1 TO 4","<=$500,000","$15 TO $20",39742.9391736492,36264.0659462583,3478.87322739093,4876.79741693152,6406.77307714533,8278.26116151401,14147.721357989,0.6464089380590251,">50% & <70%"
"DOMINO'S PIZZA",WENDELL,NC,27591,6904,37183,WAKE,6640,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS","PIZZA, PASTA & ITALIAN",PIZZERIA,"501+ UNITS","20 TO 49","$500,001 - $1,000,000","$7 TO $10",282606.1407,231329.707645695,51276.4330543048,49474.0979733099,27035.0262149235,58876.2793125,53078.7681352997,0.7970199312576538,">70% & <90%"
"NINNA RESTAURANT",OAKLAND,CA,94611,5221,6001,ALAMEDA,7362,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","OTHER ASIAN","ASIAN UNCLASSIFIED","INDEPENDENT (1-9 UNITS)","1 TO 4","<=$500,000","$15 TO $20",42645.3702611297,40042.7628697894,2602.60739134029,6395.82156662074,8260.44954642787,5938.27433147018,15827.1984460146,0.6550826511335107,">50% & <70%"
"BROOKLYN DISCOUNT DELI",BERKELEY,CA,94704,1919,6001,ALAMEDA,7362,"LSR - QUICK CASUAL","SANDWICHES, SOUPS AND SALADS, DELI, SUBS & HOT DOG",DELI,"INDEPENDENT (1-9 UNITS)","1 TO 4","<=$500,000","$7 TO $10",46966.77,41868.1118344871,5098.6581655129,5571.57718376337,6591.30881686595,9054.42870358716,16690.1003524229,0.7805049308763156,">70% & <90%"
"BOJANGLES' FAMOUS CHICKEN 'N BISCUITS",RALEIGH,NC,27604,1502,37183,WAKE,6640,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",CHICKEN,"FRIED CHICKEN","501+ UNITS","OVER 50","$1,000,001 - $2,500,000","$5 TO $7",564695.5338,467485.441404215,97210.0923957846,93793.2174433844,51253.1242860024,111617.915111739,129556.508611839,0.13504383926268249,<50%
STARBUCKS,"SAN RAFAEL",CA,94901,5045,6041,MARIN,7362,"LSR - COFFEE SHOPS, TEA HOUSES",BEVERAGES,"COFFEE / TEA","501+ UNITS","10 TO 19","$500,001 - $1,000,000","UNDER $5",194680.1052,136081.3935348,58598.7116652,52563.628404,25113.7335708,23361.612624,0,0.980679958822204,>90%
"GOLDEN CORRAL",TRACY,CA,95304,9453,6077,"SAN JOAQUIN",0,"LSR - BUFFET RESTAURANTS","CLASSIC & VARIED MENU","VARIED MENU","251-500 UNITS","OVER 50","$2,500,001 - $5,000,000","$7 TO $10",959519.537748179,857683.509877211,101836.027870968,152174.330072841,139903.765044745,178261.358085328,295652.984141519,0.7789215048219296,">70% & <90%"
"THE STEAM DONKEY RESTAURANT",PINECREST,CA,95364,216,6109,TUOLUMNE,0,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","CLASSIC & VARIED MENU","VARIED MENU","INDEPENDENT (1-9 UNITS)","5 TO 9","<=$500,000","$15 TO $20",113584.013152268,103641.507876336,9942.50527593181,13937.7266368102,18310.3467581624,23658.9981566021,40433.7223721468,0.41422917401208925,<50%
"JAMBA JUICE",MANTECA,CA,95336,5066,6077,"SAN JOAQUIN",8120,"LSR - SMOOTHIE, JUICE",BEVERAGES,"SMOOTHIE / JUICE","501+ UNITS","20 TO 49","$500,001 - $1,000,000","UNDER $5",179486.496,125461.060704,54025.435296,48461.35392,23153.757984,21538.37952,0,0.26790193518997274,<50%
"NITS CAFE","FORT BRAGG",CA,95437,3406,6045,MENDOCINO,0,"FSR - CAF╔-RESTAURANTS, FAMILY-STYLE, DINER","OTHER ETHNIC FOOD",FUSION,"INDEPENDENT (1-9 UNITS)","1 TO 4","<=$500,000","$10 TO $15",39444.6851482906,35897.7686769231,3546.91647136752,5134.50053931624,6122.91376068376,7483.07531752137,13544.7599405983,0.9055060914077849,>90%
"MOE'S SOUTHWEST GRILL","BOSSIER CITY",LA,71111,1610,22015,BOSSIER,7680,"LSR - QUICK CASUAL",MEXICAN,MEXICAN,"251-500 UNITS","5 TO 9","$500,001 - $1,000,000","$7 TO $10",309056.5944,277877.083168229,31179.5112317711,49953.2063543931,47379.6593955802,52625.7358885449,102117.023558023,0.23292637107106995,<50%
"TOREROS MEXICAN RESTAURANT",DURHAM,NC,27707,2666,37063,DURHAM,6640,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",MEXICAN,MEXICAN,"INDEPENDENT (1-9 UNITS)","10 TO 19","<=$500,000","$10 TO $15",135049.828604645,126807.862830319,8241.96577432592,20254.3582355835,26159.2826750344,18805.392607961,50121.7464952864,0.6829835123934405,">50% & <70%"
"SUSHI KATSU JAPANESE",LIHUE,HI,96766,1196,15007,KAUAI,0,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","OTHER ASIAN",JAPANESE,"INDEPENDENT (1-9 UNITS)","5 TO 9","<=$500,000","$15 TO $20",99692.9150096831,93608.7488767664,6084.16613291675,14951.6369996064,19310.6142479532,13882.019891173,36999.5509444105,0.8257643133155291,">70% & <90%"
"LIHUE BAKERY & COFFEE SHOP",LIHUE,HI,96766,1333,15007,KAUAI,0,"LSR - COFFEE SHOPS, TEA HOUSES",BEVERAGES,"COFFEE / TEA","INDEPENDENT (1-9 UNITS)","5 TO 9","<=$500,000","$7 TO $10",87943.4766,61472.4901434,26470.9864566,23744.738682,11344.7084814,10553.217192,0,0.06903596403475865,<50%
"TACO DEL MAR",SHERWOOD,OR,97140,8997,41067,WASHINGTON,6442,"LSR - QUICK CASUAL",MEXICAN,MEXICAN,"101-250 UNITS","10 TO 19","$500,001 - $1,000,000","$5 TO $7",216117.3528,194314.118210911,21803.2345890894,34931.3197543717,33131.6876930501,36800.1684334365,71408.4773050069,0.5424898599724919,">50% & <70%"
SUBWAY,PORTLAND,OR,97202,6639,41051,MULTNOMAH,6442,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS","SANDWICHES, SOUPS AND SALADS, DELI, SUBS & HOT DOG",SANDWICHES,"501+ UNITS","5 TO 9","<=$500,000","$5 TO $7",139981.4784,119809.985389479,20171.4930105213,22475.8523113921,21073.1988239055,30691.3941666706,29505.8180046284,0.2184974043789265,<50%
"ALLADINS CAFE",PORTLAND,OR,97211,7208,41051,MULTNOMAH,6442,"FSR - CAF╔-RESTAURANTS, FAMILY-STYLE, DINER","OTHER ETHNIC FOOD","MIDDLE EAST (EGYPTIAN, SYRIAN, IRANIAN)","INDEPENDENT (1-9 UNITS)","5 TO 9","<=$500,000","$10 TO $15",70480.1114828775,64142.4498338461,6337.66164903134,9174.37087048433,10940.4763361823,13370.8250080057,24201.8965808262,0.4338222099106578,<50%
"KING PIZZA OF LEBANON",LEBANON,OR,97355,3216,41043,LINN,0,"LSR - QUICK CASUAL","PIZZA, PASTA & ITALIAN",PIZZERIA,"INDEPENDENT (1-9 UNITS)","5 TO 9","<=$500,000","$7 TO $10",91878.6095721847,84533.2177343019,7345.39183788285,14865.6739576201,12242.3197298048,15976.2272473952,27107.9936874248,0.1242243479809122,<50%
"CALIFORNIA CHICKEN CAFE","LOS ANGELES",CA,90004,0,6037,"LOS ANGELES",4472,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",CHICKEN,"CHICKEN ROTISSERIE","INDEPENDENT (1-9 UNITS)","10 TO 19","<=$500,000","$10 TO $15",106835.613907656,100315.535486204,6520.07842145247,16022.8770281441,20694.1619463491,14876.6250561307,39650.4579996457,0.07977368290136777,<50%
"AWAKENED HEART CAFE",TANNERSVILLE,NY,12485,7719,36039,GREENE,0,"FSR - CAF╔-RESTAURANTS, FAMILY-STYLE, DINER","CLASSIC & VARIED MENU","VARIED MENU","INDEPENDENT (1-9 UNITS)","1 TO 4","<=$500,000","$15 TO $20",42407.0773152739,38439.47578756,3967.6015277139,5235.27690372114,6858.7909817655,9732.18850071525,13174.9279429244,0.11017555075604035,<50%
"COUNTRY MARKET & DELI","SAINT PETERSBURG",FL,33713,7134,12103,PINELLAS,8280,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS","SANDWICHES, SOUPS AND SALADS, DELI, SUBS & HOT DOG",DELI,"INDEPENDENT (1-9 UNITS)","1 TO 4","$500,001 - $1,000,000","$5 TO $7",310562.9829,265810.497710545,44752.4851894549,49864.9379677204,46753.0101896457,68091.9435250149,65461.6236173566,0.6100054075255326,">50% & <70%"
"GUANAJUATO MEXICAN RESTAURANT",MILWAUKEE,WI,53207,1601,55079,MILWAUKEE,5082,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",MEXICAN,MEXICAN,"INDEPENDENT (1-9 UNITS)","10 TO 19","<=$500,000","$10 TO $15",134676.200017556,126457.036449341,8219.16356821492,20198.3225683921,26086.9104556387,18753.3656461917,49983.0797711671,0.1162035421624874,<50%
"GREAT WALL","EL RENO",OK,73036,1607,40017,CANADIAN,5880,"LSR - QUICK CASUAL",CHINESE,CHINESE,"INDEPENDENT (1-9 UNITS)","1 TO 4","<=$500,000","$10 TO $15",43633.8846,39231.8326146258,4402.05198537419,7052.59968873706,6689.25571534109,7429.91843034056,14417.3025341091,0.9295482411644956,>90%
